Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [271]
[266]    0.0    0.00    0.00       1         std::_Head_base<1ul, char, false>::_Head_base(char const&) [266]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<2ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [274]
[267]    0.0    0.00    0.00       1         std::_Head_base<2ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, false>::_Head_base(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [267]
                0.00    0.00       1/200001      std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::tuple(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [130]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<2ul, std::vector<int, std::allocator<int> > >::_Tuple_impl(std::vector<int, std::allocator<int> > const&) [273]
[268]    0.0    0.00    0.00       1         std::_Head_base<2ul, std::vector<int, std::allocator<int> >, false>::_Head_base(std::vector<int, std::allocator<int> > const&) [268]
                0.00    0.00       1/500003      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [107]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::tuple(std::vector<int, std::allocator<int> > const&, char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [276]
[269]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(std::vector<int, std::allocator<int> > const&, char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [269]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [271]
                0.00    0.00       1/1           std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false>::_Head_base(std::vector<int, std::allocator<int> > const&) [263]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::tuple(int const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [275]
[270]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::_Tuple_impl(int const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [270]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::_Tuple_impl(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [272]
                0.00    0.00       1/1           std::_Head_base<0ul, int, false>::_Head_base(int const&) [264]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(std::vector<int, std::allocator<int> > const&, char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [269]
[271]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [271]
                0.00    0.00       1/1           std::_Tuple_impl<2ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [274]
                0.00    0.00       1/1           std::_Head_base<1ul, char, false>::_Head_base(char const&) [266]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::_Tuple_impl(int const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [270]
[272]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::_Tuple_impl(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [272]
                0.00    0.00       1/1           std::_Tuple_impl<2ul, std::vector<int, std::allocator<int> > >::_Tuple_impl(std::vector<int, std::allocator<int> > const&) [273]
                0.00    0.00       1/1           std::_Head_base<1ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false>::_Head_base(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [265]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::_Tuple_impl(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [272]
[273]    0.0    0.00    0.00       1         std::_Tuple_impl<2ul, std::vector<int, std::allocator<int> > >::_Tuple_impl(std::vector<int, std::allocator<int> > const&) [273]
                0.00    0.00       1/1           std::_Head_base<2ul, std::vector<int, std::allocator<int> >, false>::_Head_base(std::vector<int, std::allocator<int> > const&) [268]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [271]
[274]    0.0    0.00    0.00       1         std::_Tuple_impl<2ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [274]
                0.00    0.00       1/1           std::_Head_base<2ul, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, false>::_Head_base(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [267]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[275]    0.0    0.00    0.00       1         std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::tuple(int const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [275]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::_Tuple_impl(int const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [270]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[276]    0.0    0.00    0.00       1         std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::tuple(std::vector<int, std::allocator<int> > const&, char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [276]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::_Tuple_impl(std::vector<int, std::allocator<int> > const&, char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&) [269]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [260] _GLOBAL__sub_I__Z6typeofSt6vectorIiSaIiEE [81] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [85] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
 [261] __static_initialization_and_destruction_0(int, int) [45] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [86] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long)
 [164] std::__cxx11::list<char*, std::allocator<char*> > grep<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, equal_to<char>&) [245] __gnu_cxx::new_allocator<int>::new_allocator() [87] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
  [68] std::__cxx11::list<char*, std::allocator<char*> > grep<char, char&, equal_to<char>&>(char&, equal_to<char>&) [42] __gnu_cxx::new_allocator<int>::~new_allocator() [88] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  [54] std::__cxx11::list<char*, std::allocator<char*> > grep<char, int&, equal_to<char>&>(int&, equal_to<char>&) [98] __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [89] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
 [165] std::__cxx11::list<char*, std::allocator<char*> > grep<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&, equal_to<char>&) [47] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [103] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long)
 [166] std::__cxx11::list<char*, std::allocator<char*> > grep<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&, equal_to<char>&) [76] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [44] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
 [131] std::__cxx11::list<char*, std::allocator<char*> > grep<char, std::vector<int, std::allocator<int> >, equal_to<char>&>(std::vector<int, std::allocator<int> >&, equal_to<char>&) [113] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [104] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&)
 [167] std::__cxx11::list<char*, std::allocator<char*> > grep<char, char, equal_to<char>&>(char&, equal_to<char>&) [62] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [249] std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&)
 [168] std::__cxx11::list<char*, std::allocator<char*> > grep<char, int, equal_to<char>&>(int&, equal_to<char>&) [66] bool __gnu_cxx::operator!=<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [90] std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
 [169] grep_helper<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&, Iterability::runtime_iterable>::grep_helper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, equal_to<char>&) [41] bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [9] std::_List_iterator<char*>::_List_iterator(std::__detail::_List_node_base*)
 [170] grep_helper<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&, Iterability::runtime_iterable>::operator()() [147] __gnu_cxx::new_allocator<std::_List_node<char*> >::max_size() const [91] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
  [69] grep_helper<char, char&, equal_to<char>&, Iterability::not_iterable>::grep_helper(char&, equal_to<char>&) [82] __gnu_cxx::new_allocator<int>::max_size() const [105] std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&)
  [70] grep_helper<char, char&, equal_to<char>&, Iterability::not_iterable>::operator()() [48] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [92] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long)
  [55] grep_helper<char, int&, equal_to<char>&, Iterability::not_iterable>::grep_helper(int&, equal_to<char>&) [29] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [18] std::_List_const_iterator<char*>::_List_const_iterator(std::__detail::_List_node_base const*)
  [56] grep_helper<char, int&, equal_to<char>&, Iterability::not_iterable>::operator()() [77] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [20] std::_List_const_iterator<char*>::_List_const_iterator(std::_List_iterator<char*> const&)
 [171] grep_helper<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&, Iterability::compiletime_iterable>::grep_helper(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&, equal_to<char>&) [26] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [106] int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [172] grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::grep_helper(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&, equal_to<char>&) [63] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [250] int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*)
 [173] grep_helper<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [99] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [130] std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::tuple(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&)
 [174] grep_helper<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&, Iterability::compiletime_iterable>::operator()() [246] std::initializer_list<int>::end() const [275] std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::tuple(int const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&)
 [132] grep_helper<char, std::vector<int, std::allocator<int> >, equal_to<char>&, Iterability::runtime_iterable>::grep_helper(std::vector<int, std::allocator<int> >&, equal_to<char>&) [247] std::initializer_list<int>::size() const [124] std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >::~tuple()
 [133] grep_helper<char, std::vector<int, std::allocator<int> >, equal_to<char>&, Iterability::runtime_iterable>::operator()() [242] std::initializer_list<int>::begin() const [276] std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::tuple(std::vector<int, std::allocator<int> > const&, char const&, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > const&)
 [175] grep_helper<char, char, equal_to<char>&, Iterability::not_iterable>::grep_helper(char&, equal_to<char>&) [78] std::_List_const_iterator<char*>::_M_const_cast() const [228] std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::tuple(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > > const&)
 [176] grep_helper<char, char, equal_to<char>&, Iterability::not_iterable>::operator()() [31] std::_List_const_iterator<char*>::operator!=(std::_List_const_iterator<char*> const&) const [163] std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >::~tuple()
 [177] grep_helper<char, int, equal_to<char>&, Iterability::not_iterable>::grep_helper(int&, equal_to<char>&) [100] std::vector<int, std::allocator<int> >::end() const [251] void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag)
 [178] grep_helper<char, int, equal_to<char>&, Iterability::not_iterable>::operator()() [101] std::vector<int, std::allocator<int> >::size() const [149] std::vector<int, std::allocator<int> >::end()
 [179] grep_helper_base<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>::predicate_on_s() [102] std::vector<int, std::allocator<int> >::begin() const [150] std::vector<int, std::allocator<int> >::begin()
  [71] grep_helper_base<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>::f() [114] std::__cxx11::_List_base<char*, std::allocator<char*> >::_M_get_size() const [107] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
 [134] grep_helper_base<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>::s() [32] std::__cxx11::_List_base<char*, std::allocator<char*> >::_M_get_Node_allocator() const [252] std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&)
 [180] grep_helper_base<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, equal_to<char>&>::grep_helper_base(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, equal_to<char>&) [33] std::__cxx11::list<char*, std::allocator<char*> >::end() const [93] std::vector<int, std::allocator<int> >::~vector()
  [72] grep_helper_base<char, char&, equal_to<char>&>::predicate_on_s() [34] std::__cxx11::list<char*, std::allocator<char*> >::begin() const [23] std::__cxx11::_List_base<char*, std::allocator<char*> >::_List_impl::_List_impl()
  [73] grep_helper_base<char, char&, equal_to<char>&>::s() [27] std::__cxx11::list<char*, std::allocator<char*> >::empty() const [36] std::__cxx11::_List_base<char*, std::allocator<char*> >::_List_impl::_List_impl(std::allocator<std::_List_node<char*> > const&)
  [74] grep_helper_base<char, char&, equal_to<char>&>::grep_helper_base(char&, equal_to<char>&) [22] std::allocator<std::_List_node<char*> >::allocator() [13] std::__cxx11::_List_base<char*, std::allocator<char*> >::_List_impl::~_List_impl()
  [57] grep_helper_base<char, int&, equal_to<char>&>::predicate_on_s() [35] std::allocator<std::_List_node<char*> >::allocator(std::allocator<std::_List_node<char*> > const&) [151] std::__cxx11::_List_base<char*, std::allocator<char*> >::_M_get_node()
  [58] grep_helper_base<char, int&, equal_to<char>&>::s() [11] std::allocator<std::_List_node<char*> >::~allocator() [79] std::__cxx11::_List_base<char*, std::allocator<char*> >::_M_inc_size(unsigned long)
  [59] grep_helper_base<char, int&, equal_to<char>&>::grep_helper_base(int&, equal_to<char>&) [46] std::allocator<int>::allocator(std::allocator<int> const&) [152] std::__cxx11::_List_base<char*, std::allocator<char*> >::_M_put_node(std::_List_node<char*>*)
 [135] grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::s() [248] std::allocator<int>::allocator() [8] std::__cxx11::_List_base<char*, std::allocator<char*> >::_M_set_size(unsigned long)
 [181] grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::grep_helper_base(std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >&, equal_to<char>&) [43] std::allocator<int>::~allocator() [40] std::__cxx11::_List_base<char*, std::allocator<char*> >::_M_get_Node_allocator()
 [182] grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::predicate_on_s() [211] std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false>::_M_head(std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false>&) [14] std::__cxx11::_List_base<char*, std::allocator<char*> >::_M_init()
 [183] grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::grep_helper_base(std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >&, equal_to<char>&) [263] std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false>::_Head_base(std::vector<int, std::allocator<int> > const&) [15] std::__cxx11::_List_base<char*, std::allocator<char*> >::_M_clear()
 [184] grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::predicate_on_s() [212] std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false>::_Head_base(std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false> const&) [37] std::__cxx11::_List_base<char*, std::allocator<char*> >::_List_base(std::allocator<std::_List_node<char*> > const&)
 [185] grep_helper_base<char, std::tuple<std::vector<int, std::allocator<int> >, char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > > >, equal_to<char>&>::f() [158] std::_Head_base<0ul, std::vector<int, std::allocator<int> >, false>::~_Head_base() [24] std::__cxx11::_List_base<char*, std::allocator<char*> >::_List_base()
 [186] grep_helper_base<char, std::tuple<int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> > >, equal_to<char>&>::f() [213] std::_Head_base<0ul, int, false>::_M_head(std::_Head_base<0ul, int, false>&) [16] std::__cxx11::_List_base<char*, std::allocator<char*> >::~_List_base()
